Date Time,p (mbar),T (degC),rh (%)
06.09.2015 00:40:00,988.28,9.83,86.0
06.09.2015 00:50:00,988.37,9.7,85.4
06.09.2015 01:00:00,988.29,9.53,84.4
06.09.2015 01:10:00,988.32,9.36,84.3
06.09.2015 01:20:00,988.26,9.19,84.4
06.09.2015 01:30:00,988.2,9.13,83.9
06.09.2015 01:40:00,988.21,9.18,83.1
06.09.2015 01:50:00,988.14,9.24,83.1
06.09.2015 02:00:00,988.07,9.23,83.0
06.09.2015 02:10:00,988.11,9.16,83.3
06.09.2015 02:20:00,988.27,9.2,83.3
06.09.2015 02:30:00,988.33,9.26,83.3
06.09.2015 02:40:00,988.26,9.26,83.1
06.09.2015 02:50:00,988.14,9.21,82.9
06.09.2015 03:00:00,988.1,9.24,82.5
06.09.2015 03:10:00,988.1,9.24,82.2
06.09.2015 03:20:00,988.13,9.26,81.9
06.09.2015 03:30:00,988.14,9.26,81.9
06.09.2015 03:40:00,988.16,9.32,81.8
06.09.2015 03:50:00,988.15,9.47,81.0
06.09.2015 04:00:00,988.19,9.41,81.0
06.09.2015 04:10:00,988.26,9.31,80.9
06.09.2015 04:20:00,988.27,9.24,81.1
06.09.2015 04:30:00,988.3,9.23,80.9
06.09.2015 04:40:00,988.2,9.24,80.4
06.09.2015 04:50:00,988.18,9.2,80.3
06.09.2015 05:00:00,988.26,9.2,79.8
06.09.2015 05:10:00,988.44,9.28,79.3
06.09.2015 05:20:00,988.51,9.5,78.0
06.09.2015 05:30:00,988.5,9.74,76.7
06.09.2015 05:40:00,988.48,9.67,76.8
06.09.2015 05:50:00,988.45,9.45,77.9
06.09.2015 06:00:00,988.51,9.34,78.4
06.09.2015 06:10:00,988.64,9.41,78.5
06.09.2015 06:20:00,988.74,9.46,78.8
06.09.2015 06:30:00,988.77,9.62,78.6
06.09.2015 06:40:00,988.83,9.75,78.1
06.09.2015 06:50:00,988.94,9.96,76.7
06.09.2015 07:00:00,989.02,10.11,76.3
06.09.2015 07:10:00,989.04,10.15,75.9
06.09.2015 07:20:00,989.27,10.16,75.8
06.09.2015 07:30:00,989.45,10.31,74.9
06.09.2015 07:40:00,989.53,10.36,74.8
06.09.2015 07:50:00,989.54,10.4,74.8
06.09.2015 08:00:00,989.42,10.4,75.2
06.09.2015 08:10:00,989.47,10.39,75.4
06.09.2015 08:20:00,989.49,10.45,75.3
06.09.2015 08:30:00,989.65,10.74,74.6
06.09.2015 08:40:00,989.79,10.9,74.3
06.09.2015 08:50:00,989.84,11.18,73.6
06.09.2015 09:00:00,989.89,11.44,72.7
06.09.2015 09:10:00,989.99,11.34,73.1
06.09.2015 09:20:00,990.14,11.41,73.0
06.09.2015 09:30:00,990.16,11.69,72.5
06.09.2015 09:40:00,990.22,12.14,71.3
06.09.2015 09:50:00,990.25,12.63,69.98
06.09.2015 10:00:00,990.39,12.83,68.95
06.09.2015 10:10:00,990.44,12.81,68.98
06.09.2015 10:20:00,990.53,12.6,69.18
06.09.2015 10:30:00,990.57,12.77,69.08
06.09.2015 10:40:00,990.67,13.6,66.24
06.09.2015 10:50:00,990.7,13.94,64.85
06.09.2015 11:00:00,990.71,13.78,65.09
06.09.2015 11:10:00,990.81,13.56,65.41
06.09.2015 11:20:00,990.89,13.39,65.63
06.09.2015 11:30:00,990.93,13.19,66.14
06.09.2015 11:40:00,991.0,13.12,66.77
06.09.2015 11:50:00,991.14,13.06,67.51
06.09.2015 12:00:00,991.28,12.99,68.08
06.09.2015 12:10:00,991.34,12.92,68.84
06.09.2015 12:20:00,991.44,13.0,68.4
06.09.2015 12:30:00,991.51,13.03,68.03
06.09.2015 12:40:00,991.58,13.13,66.79
06.09.2015 12:50:00,991.63,13.25,66.55
06.09.2015 13:00:00,991.71,13.52,66.12
06.09.2015 13:10:00,991.84,13.53,66.31
06.09.2015 13:20:00,991.97,13.41,66.95
06.09.2015 13:30:00,992.05,13.31,67.21
06.09.2015 13:40:00,992.05,13.56,67.11
06.09.2015 13:50:00,992.15,13.69,67.37
06.09.2015 14:00:00,992.21,13.49,67.83
06.09.2015 14:10:00,992.24,13.42,68.27
06.09.2015 14:20:00,992.31,13.47,68.03
06.09.2015 14:30:00,992.26,13.7,67.8
06.09.2015 14:40:00,992.29,14.16,66.51
06.09.2015 14:50:00,992.3,14.43,65.87
06.09.2015 15:00:00,992.32,14.71,63.91
06.09.2015 15:10:00,992.34,14.73,63.2
06.09.2015 15:20:00,992.36,14.51,64.26
06.09.2015 15:30:00,992.44,14.24,64.93
06.09.2015 15:40:00,992.55,14.26,64.97
06.09.2015 15:50:00,992.6,14.33,64.83
06.09.2015 16:00:00,992.64,14.22,66.16
06.09.2015 16:10:00,992.69,14.19,66.05
06.09.2015 16:20:00,992.83,14.18,64.76
06.09.2015 16:30:00,992.78,14.0,66.1
06.09.2015 16:40:00,992.8,14.01,66.93
06.09.2015 16:50:00,992.97,13.93,67.73
06.09.2015 17:00:00,993.01,13.48,70.7
06.09.2015 17:10:00,993.01,13.28,71.9
06.09.2015 17:20:00,993.25,13.21,72.9
06.09.2015 17:30:00,993.29,12.48,79.0
06.09.2015 17:40:00,993.33,12.15,81.8
06.09.2015 17:50:00,993.42,12.07,82.3
06.09.2015 18:00:00,993.41,12.11,81.9
06.09.2015 18:10:00,993.32,12.13,80.8
06.09.2015 18:20:00,993.3,12.13,80.8
06.09.2015 18:30:00,993.29,12.09,80.7
06.09.2015 18:40:00,993.4,12.16,79.7
06.09.2015 18:50:00,993.65,12.07,80.5
06.09.2015 19:00:00,993.86,11.9,81.9
06.09.2015 19:10:00,994.0,11.59,84.7
06.09.2015 19:20:00,994.14,11.29,85.7
06.09.2015 19:30:00,994.25,11.2,85.7
06.09.2015 19:40:00,994.34,11.14,85.5
06.09.2015 19:50:00,994.5,11.23,84.3
06.09.2015 20:00:00,994.56,11.26,84.1
06.09.2015 20:10:00,994.65,11.25,83.7
06.09.2015 20:20:00,994.78,11.18,83.7
06.09.2015 20:30:00,994.89,11.18,83.6
06.09.2015 20:40:00,994.89,11.23,83.3
06.09.2015 20:50:00,994.89,11.27,82.8
06.09.2015 21:00:00,994.95,11.17,83.5
06.09.2015 21:10:00,994.99,11.15,83.9
06.09.2015 21:20:00,994.98,11.19,83.7
06.09.2015 21:30:00,994.98,11.14,84.5
06.09.2015 21:40:00,995.01,11.12,84.1
06.09.2015 21:50:00,994.92,11.01,84.3
06.09.2015 22:00:00,994.9,10.98,83.7
06.09.2015 22:10:00,994.98,11.0,83.2
06.09.2015 22:20:00,995.04,11.03,82.8
06.09.2015 22:30:00,995.11,11.05,82.4
06.09.2015 22:40:00,995.15,11.06,81.8
06.09.2015 22:50:00,995.21,11.0,81.1
06.09.2015 23:00:00,995.27,10.81,81.0
06.09.2015 23:10:00,995.26,10.67,80.7
06.09.2015 23:20:00,995.32,10.49,81.0
06.09.2015 23:30:00,995.37,10.33,81.0
06.09.2015 23:40:00,995.38,10.2,81.0
06.09.2015 23:50:00,995.39,10.07,81.6
07.09.2015 00:00:00,995.38,9.99,81.9
07.09.2015 00:10:00,995.37,9.85,82.7
07.09.2015 00:20:00,995.3,9.75,83.3
07.09.2015 00:30:00,995.27,9.69,83.7
07.09.2015 00:40:00,995.27,9.67,83.8
07.09.2015 00:50:00,995.26,9.75,83.2
07.09.2015 01:00:00,995.2,9.73,83.2
07.09.2015 01:10:00,995.14,9.67,83.3
07.09.2015 01:20:00,995.04,9.66,83.3
07.09.2015 01:30:00,994.98,9.68,83.3
07.09.2015 01:40:00,994.89,9.71,82.9
07.09.2015 01:50:00,994.82,9.73,82.9
07.09.2015 02:00:00,994.76,9.74,82.9
07.09.2015 02:10:00,994.76,9.86,82.3
07.09.2015 02:20:00,994.68,9.98,82.1
07.09.2015 02:30:00,994.65,10.0,82.7
07.09.2015 02:40:00,994.65,10.0,83.4
07.09.2015 02:50:00,994.62,9.93,84.9
07.09.2015 03:00:00,994.53,9.81,86.1
07.09.2015 03:10:00,994.48,9.76,87.2
07.09.2015 03:20:00,994.43,9.73,88.2
07.09.2015 03:30:00,994.4,9.64,89.2
07.09.2015 03:40:00,994.3,9.44,91.0
07.09.2015 03:50:00,994.15,9.31,92.5
07.09.2015 04:00:00,994.09,9.26,93.3
07.09.2015 04:10:00,994.04,9.28,93.5
07.09.2015 04:20:00,993.95,9.37,93.2
07.09.2015 04:30:00,993.9,9.46,92.5
07.09.2015 04:40:00,993.87,9.52,91.9
07.09.2015 04:50:00,993.75,9.6,91.6
07.09.2015 05:00:00,993.71,9.65,91.5
07.09.2015 05:10:00,993.77,9.66,91.8
07.09.2015 05:20:00,993.79,9.7,91.8
07.09.2015 05:30:00,993.78,9.78,91.6
07.09.2015 05:40:00,993.79,9.85,91.6
07.09.2015 05:50:00,993.78,9.75,92.6
07.09.2015 06:00:00,993.79,9.7,93.5
07.09.2015 06:10:00,993.78,9.75,94.2
07.09.2015 06:20:00,993.78,9.84,94.0
07.09.2015 06:30:00,993.78,9.95,93.7
07.09.2015 06:40:00,993.8,10.05,93.5
07.09.2015 06:50:00,993.83,10.2,92.9
07.09.2015 07:00:00,993.9,10.3,92.5
07.09.2015 07:10:00,993.91,10.4,92.2
07.09.2015 07:20:00,993.91,10.56,91.6
07.09.2015 07:30:00,993.95,10.71,91.3
07.09.2015 07:40:00,993.98,10.8,91.1
07.09.2015 07:50:00,994.03,10.89,91.0
07.09.2015 08:00:00,994.04,11.01,90.5
07.09.2015 08:10:00,994.15,11.2,90.1
07.09.2015 08:20:00,994.16,11.32,89.9
07.09.2015 08:30:00,994.16,11.3,90.9
07.09.2015 08:40:00,994.23,11.37,91.5
07.09.2015 08:50:00,994.35,11.45,91.3
07.09.2015 09:00:00,994.47,11.56,91.2
07.09.2015 09:10:00,994.58,11.73,90.5
07.09.2015 09:20:00,994.68,11.79,90.8
07.09.2015 09:30:00,994.8,11.84,90.5
07.09.2015 09:40:00,994.89,11.93,90.8
07.09.2015 09:50:00,994.94,12.08,90.8
07.09.2015 10:00:00,994.99,12.25,90.1
07.09.2015 10:10:00,994.99,12.5,89.4
07.09.2015 10:20:00,994.95,12.91,88.0
07.09.2015 10:30:00,995.04,13.02,87.4
07.09.2015 10:40:00,995.08,12.73,89.9
07.09.2015 10:50:00,995.12,12.55,90.5
07.09.2015 11:00:00,995.13,12.72,91.8
07.09.2015 11:10:00,995.18,12.9,90.3
07.09.2015 11:20:00,995.27,12.39,90.1
07.09.2015 11:30:00,995.2,12.18,91.4
07.09.2015 11:40:00,995.23,12.43,91.1
07.09.2015 11:50:00,995.21,12.74,91.3
07.09.2015 12:00:00,995.12,13.07,91.2
07.09.2015 12:10:00,995.12,13.37,90.9
07.09.2015 12:20:00,995.13,14.23,88.4
07.09.2015 12:30:00,995.14,15.23,84.1
07.09.2015 12:40:00,995.25,15.26,80.4
07.09.2015 12:50:00,995.35,14.65,74.6
07.09.2015 13:00:00,995.37,14.48,77.0
07.09.2015 13:10:00,995.27,15.31,73.3
07.09.2015 13:20:00,995.2,15.87,68.34
07.09.2015 13:30:00,995.26,16.15,65.33
07.09.2015 13:40:00,995.32,15.83,66.94
07.09.2015 13:50:00,995.35,15.4,66.81
07.09.2015 14:00:00,995.31,15.47,67.49
07.09.2015 14:10:00,995.18,16.64,64.64
07.09.2015 14:20:00,995.25,16.5,62.24
07.09.2015 14:30:00,995.27,16.16,60.98
07.09.2015 14:40:00,995.24,15.99,60.94
07.09.2015 14:50:00,995.28,15.91,60.35
07.09.2015 15:00:00,995.35,16.54,56.57
07.09.2015 15:10:00,995.36,17.18,51.19
07.09.2015 15:20:00,995.38,17.01,50.13
07.09.2015 15:30:00,995.45,16.87,49.49
07.09.2015 15:40:00,995.45,16.43,50.5
07.09.2015 15:50:00,995.49,16.55,49.24
07.09.2015 16:00:00,995.58,16.39,50.3
07.09.2015 16:10:00,995.67,16.32,51.14
07.09.2015 16:20:00,995.73,16.21,51.34
07.09.2015 16:30:00,995.74,16.2,51.47
07.09.2015 16:40:00,995.74,16.07,51.38
07.09.2015 16:50:00,995.75,16.02,51.52
07.09.2015 17:00:00,995.75,15.98,51.73
07.09.2015 17:10:00,995.79,15.87,51.89
07.09.2015 17:20:00,995.93,15.55,53.94
07.09.2015 17:30:00,995.99,15.49,55.19
07.09.2015 17:40:00,996.11,15.79,55.04
07.09.2015 17:50:00,996.11,15.69,55.82
07.09.2015 18:00:00,996.15,15.13,57.36
07.09.2015 18:10:00,996.22,14.74,58.5
07.09.2015 18:20:00,996.25,14.42,59.58
07.09.2015 18:30:00,996.35,14.13,60.33
07.09.2015 18:40:00,996.46,13.94,60.46
07.09.2015 18:50:00,996.6,13.74,61.39
07.09.2015 19:00:00,996.73,13.6,61.86
07.09.2015 19:10:00,996.87,13.64,61.36
07.09.2015 19:20:00,997.01,13.49,62.21
07.09.2015 19:30:00,997.12,13.42,62.4
07.09.2015 19:40:00,997.2,13.39,62.45
07.09.2015 19:50:00,997.32,13.3,62.78
07.09.2015 20:00:00,997.47,13.03,64.49
07.09.2015 20:10:00,997.61,12.55,67.76
07.09.2015 20:20:00,997.72,12.22,68.9
07.09.2015 20:30:00,997.75,12.12,69.94
07.09.2015 20:40:00,997.83,12.36,68.21
07.09.2015 20:50:00,997.86,12.73,66.82
07.09.2015 21:00:00,997.99,12.03,72.6
07.09.2015 21:10:00,998.05,11.04,76.9
07.09.2015 21:20:00,998.01,10.62,78.5
07.09.2015 21:30:00,998.01,11.0,75.8
07.09.2015 21:40:00,998.08,10.87,76.8
07.09.2015 21:50:00,998.07,10.43,79.3
07.09.2015 22:00:00,998.08,10.47,78.9
07.09.2015 22:10:00,998.13,10.39,79.2
07.09.2015 22:20:00,998.19,10.08,81.0
07.09.2015 22:30:00,998.22,9.94,82.3
07.09.2015 22:40:00,998.25,10.05,81.9
07.09.2015 22:50:00,998.3,10.05,82.2
07.09.2015 23:00:00,998.42,9.79,83.6
07.09.2015 23:10:00,998.41,9.58,84.5
07.09.2015 23:20:00,998.33,9.59,84.7
07.09.2015 23:30:00,998.28,9.52,84.9
07.09.2015 23:40:00,998.32,9.46,85.4
07.09.2015 23:50:00,998.41,9.45,85.5
08.09.2015 00:00:00,998.39,9.31,86.0
08.09.2015 00:10:00,998.34,9.13,86.7
08.09.2015 00:20:00,998.33,8.77,88.6
08.09.2015 00:30:00,998.33,8.75,89.0
08.09.2015 00:40:00,998.41,8.79,89.4
08.09.2015 00:50:00,998.36,8.75,89.0
08.09.2015 01:00:00,998.32,8.49,89.8
08.09.2015 01:10:00,998.26,8.12,91.3
08.09.2015 01:20:00,998.24,7.87,92.5
08.09.2015 01:30:00,998.21,7.73,93.3
08.09.2015 01:40:00,998.21,7.72,94.0
08.09.2015 01:50:00,998.16,7.68,93.8
08.09.2015 02:00:00,998.17,7.73,94.2
08.09.2015 02:10:00,998.22,7.89,94.1
08.09.2015 02:20:00,998.21,7.77,93.1
08.09.2015 02:30:00,998.22,7.62,93.5
08.09.2015 02:40:00,998.18,7.52,93.5
08.09.2015 02:50:00,998.09,7.49,94.0
08.09.2015 03:00:00,998.08,7.63,93.7
08.09.2015 03:10:00,998.07,7.33,93.4
08.09.2015 03:20:00,998.08,7.25,94.2
08.09.2015 03:30:00,998.08,7.15,94.2
08.09.2015 03:40:00,998.07,6.96,94.5
08.09.2015 03:50:00,998.0,7.09,94.9
08.09.2015 04:00:00,997.95,6.99,94.7
08.09.2015 04:10:00,997.96,6.84,94.6
08.09.2015 04:20:00,997.96,6.76,95.0
08.09.2015 04:30:00,997.96,7.01,95.5
08.09.2015 04:40:00,997.96,7.32,95.7
08.09.2015 04:50:00,997.97,7.46,95.2
08.09.2015 05:00:00,997.95,7.51,94.8
08.09.2015 05:10:00,997.92,7.43,94.7
08.09.2015 05:20:00,997.94,7.0,94.1
08.09.2015 05:30:00,997.96,6.55,94.4
08.09.2015 05:40:00,997.87,6.35,94.8
08.09.2015 05:50:00,997.84,6.41,95.1
08.09.2015 06:00:00,997.87,6.5,95.1
08.09.2015 06:10:00,997.87,6.58,94.8
08.09.2015 06:20:00,997.97,6.6,95.2
08.09.2015 06:30:00,998.05,6.62,94.6
08.09.2015 06:40:00,998.08,7.02,95.3
08.09.2015 06:50:00,998.13,7.52,95.1
08.09.2015 07:00:00,998.1,8.11,93.2
08.09.2015 07:10:00,998.07,8.52,89.7
08.09.2015 07:20:00,998.09,9.04,88.4
08.09.2015 07:30:00,998.08,9.82,85.0
08.09.2015 07:40:00,997.99,10.37,82.9
08.09.2015 07:50:00,997.98,10.61,83.5
08.09.2015 08:00:00,997.94,11.35,80.4
08.09.2015 08:10:00,997.95,11.76,78.0
08.09.2015 08:20:00,997.97,12.14,77.2
08.09.2015 08:30:00,998.08,11.87,79.2
08.09.2015 08:40:00,998.11,11.63,80.9
08.09.2015 08:50:00,998.11,12.28,79.6
08.09.2015 09:00:00,997.97,13.15,77.3
08.09.2015 09:10:00,997.96,14.14,74.3
08.09.2015 09:20:00,997.96,14.53,73.2
08.09.2015 09:30:00,998.01,14.85,74.1
08.09.2015 09:40:00,998.04,15.11,71.6
08.09.2015 09:50:00,998.11,14.97,70.0
08.09.2015 10:00:00,998.05,14.87,68.28
08.09.2015 10:10:00,997.97,15.38,65.78
08.09.2015 10:20:00,997.89,15.76,65.81
08.09.2015 10:30:00,997.88,15.97,64.93
08.09.2015 10:40:00,997.8,15.12,66.96
08.09.2015 10:50:00,997.72,14.85,68.96
08.09.2015 11:00:00,997.68,15.69,65.5
08.09.2015 11:10:00,997.63,16.22,62.09
08.09.2015 11:20:00,997.63,16.07,64.13
08.09.2015 11:30:00,997.59,16.39,61.64
08.09.2015 11:40:00,997.47,16.68,61.42
08.09.2015 11:50:00,997.37,17.13,60.67
08.09.2015 12:00:00,997.39,17.22,59.68
08.09.2015 12:10:00,997.38,16.39,63.02
08.09.2015 12:20:00,997.33,15.81,62.34
08.09.2015 12:30:00,997.27,15.74,64.04
08.09.2015 12:40:00,997.19,16.06,65.34
08.09.2015 12:50:00,997.09,16.52,62.41
08.09.2015 13:00:00,996.98,17.15,59.96
08.09.2015 13:10:00,996.97,17.42,57.96
08.09.2015 13:20:00,996.99,17.57,56.24
08.09.2015 13:30:00,997.03,17.47,55.36
08.09.2015 13:40:00,996.98,17.1,57.52
08.09.2015 13:50:00,996.95,17.33,58.11
08.09.2015 14:00:00,996.89,17.04,60.47
08.09.2015 14:10:00,996.84,16.71,61.09
08.09.2015 14:20:00,996.77,17.14,57.65
08.09.2015 14:30:00,996.67,17.55,53.85
08.09.2015 14:40:00,996.6,17.42,54.08
08.09.2015 14:50:00,996.6,17.07,55.61
08.09.2015 15:00:00,996.49,17.14,56.86
08.09.2015 15:10:00,996.41,17.0,58.12
08.09.2015 15:20:00,996.35,16.92,58.66
08.09.2015 15:30:00,996.29,16.96,58.88
08.09.2015 15:40:00,996.23,17.01,58.41
08.09.2015 15:50:00,996.1,17.18,58.16
08.09.2015 16:00:00,995.94,17.56,57.36
08.09.2015 16:10:00,995.97,17.56,56.78
08.09.2015 16:20:00,995.84,17.65,56.28
08.09.2015 16:30:00,995.75,17.55,55.41
08.09.2015 16:40:00,995.72,17.52,55.9
08.09.2015 16:50:00,995.73,17.37,55.85
08.09.2015 17:00:00,995.7,17.3,55.49
08.09.2015 17:10:00,995.64,17.42,55.02
08.09.2015 17:20:00,995.52,17.37,55.13
08.09.2015 17:30:00,995.49,17.25,55.65
08.09.2015 17:40:00,995.49,16.96,56.55
08.09.2015 17:50:00,995.5,16.71,57.46
08.09.2015 18:00:00,995.5,16.14,59.12
08.09.2015 18:10:00,995.51,15.74,60.22
08.09.2015 18:20:00,995.6,15.47,61.66
08.09.2015 18:30:00,995.63,15.25,62.43
08.09.2015 18:40:00,995.63,15.18,62.52
08.09.2015 18:50:00,995.63,15.1,62.61
08.09.2015 19:00:00,995.63,15.06,62.1
08.09.2015 19:10:00,995.62,14.95,62.07
08.09.2015 19:20:00,995.6,14.92,61.73
08.09.2015 19:30:00,995.61,14.8,62.08
08.09.2015 19:40:00,995.7,14.62,62.74
08.09.2015 19:50:00,995.82,14.42,63.73
08.09.2015 20:00:00,995.89,14.26,64.69
08.09.2015 20:10:00,995.9,14.19,65.36
08.09.2015 20:20:00,995.99,14.12,66.15
08.09.2015 20:30:00,996.05,14.08,66.7
08.09.2015 20:40:00,996.07,13.95,68.12
08.09.2015 20:50:00,996.09,13.84,68.83
08.09.2015 21:00:00,996.13,13.93,68.82
08.09.2015 21:10:00,996.18,14.03,68.77
08.09.2015 21:20:00,996.22,14.01,69.08
08.09.2015 21:30:00,996.24,13.93,69.71
08.09.2015 21:40:00,996.24,13.95,69.89
08.09.2015 21:50:00,996.25,13.87,70.3
08.09.2015 22:00:00,996.25,13.69,71.2
08.09.2015 22:10:00,996.29,13.63,71.5
08.09.2015 22:20:00,996.31,13.45,72.3
08.09.2015 22:30:00,996.28,13.31,72.7
08.09.2015 22:40:00,996.25,13.21,73.0
08.09.2015 22:50:00,996.27,13.08,73.6
08.09.2015 23:00:00,996.25,12.97,73.8
08.09.2015 23:10:00,996.34,12.73,75.2
08.09.2015 23:20:00,996.36,12.44,77.0
08.09.2015 23:30:00,996.37,12.22,78.3
08.09.2015 23:40:00,996.44,12.19,78.2
08.09.2015 23:50:00,996.37,12.53,75.7
09.09.2015 00:00:00,996.29,12.43,77.5
09.09.2015 00:10:00,996.26,12.07,78.5
09.09.2015 00:20:00,996.3,12.28,76.2
09.09.2015 00:30:00,996.29,12.23,76.4
09.09.2015 00:40:00,996.29,12.0,78.0
09.09.2015 00:50:00,996.29,11.82,78.9
09.09.2015 01:00:00,996.31,11.67,79.7
09.09.2015 01:10:00,996.29,11.65,79.9
09.09.2015 01:20:00,996.22,11.62,79.7
09.09.2015 01:30:00,996.17,11.65,79.4
09.09.2015 01:40:00,996.2,11.65,79.3
09.09.2015 01:50:00,996.2,11.52,80.5
09.09.2015 02:00:00,996.17,11.48,80.7
09.09.2015 02:10:00,996.23,11.43,81.9
09.09.2015 02:20:00,996.12,11.27,83.2
09.09.2015 02:30:00,996.08,10.98,84.9
09.09.2015 02:40:00,995.99,10.99,85.3
09.09.2015 02:50:00,995.9,10.92,85.9
09.09.2015 03:00:00,995.87,10.86,86.6
09.09.2015 03:10:00,995.88,10.89,86.8
09.09.2015 03:20:00,995.86,10.96,86.5
09.09.2015 03:30:00,995.81,11.15,85.4
09.09.2015 03:40:00,995.71,11.14,85.0
09.09.2015 03:50:00,995.76,11.1,85.6
09.09.2015 04:00:00,995.78,11.0,86.2
09.09.2015 04:10:00,995.75,11.03,86.3
09.09.2015 04:20:00,995.74,11.0,86.5
09.09.2015 04:30:00,995.74,10.95,85.8
09.09.2015 04:40:00,995.75,10.92,86.0
09.09.2015 04:50:00,995.76,10.92,86.4
09.09.2015 05:00:00,995.87,10.93,86.4
09.09.2015 05:10:00,995.92,11.05,85.5
09.09.2015 05:20:00,995.97,11.06,85.3
09.09.2015 05:30:00,996.01,11.0,85.6
09.09.2015 05:40:00,996.0,10.83,86.3
09.09.2015 05:50:00,996.08,10.64,87.0
09.09.2015 06:00:00,996.13,10.58,87.7
09.09.2015 06:10:00,996.29,10.66,87.6
09.09.2015 06:20:00,996.36,10.71,87.5
09.09.2015 06:30:00,996.37,10.67,87.3
09.09.2015 06:40:00,996.45,10.74,86.8
09.09.2015 06:50:00,996.48,11.07,85.6
09.09.2015 07:00:00,996.52,11.11,84.7
09.09.2015 07:10:00,996.64,10.95,85.4
09.09.2015 07:20:00,996.72,11.13,85.2
09.09.2015 07:30:00,996.86,11.08,85.3
09.09.2015 07:40:00,996.97,11.08,85.2
09.09.2015 07:50:00,996.98,11.18,84.4
09.09.2015 08:00:00,997.05,11.59,82.8
09.09.2015 08:10:00,997.02,12.37,79.7
09.09.2015 08:20:00,997.03,12.68,77.4
09.09.2015 08:30:00,997.16,12.25,79.1
09.09.2015 08:40:00,997.27,12.39,79.0
09.09.2015 08:50:00,997.44,12.69,77.7
09.09.2015 09:00:00,997.56,12.96,76.1
09.09.2015 09:10:00,997.62,12.68,76.1
09.09.2015 09:20:00,997.59,12.82,76.0
09.09.2015 09:30:00,997.58,13.06,70.4
09.09.2015 09:40:00,997.7,13.15,69.76
09.09.2015 09:50:00,997.68,13.5,67.23
09.09.2015 10:00:00,997.7,13.45,64.04
09.09.2015 10:10:00,997.66,13.49,65.5
09.09.2015 10:20:00,997.68,13.8,63.55
09.09.2015 10:30:00,997.7,14.4,61.79
09.09.2015 10:40:00,997.76,14.05,61.38
09.09.2015 10:50:00,997.78,14.01,61.89
09.09.2015 11:00:00,997.88,13.7,63.32
09.09.2015 11:10:00,997.88,13.85,61.71
09.09.2015 11:20:00,997.86,14.51,61.09
09.09.2015 11:30:00,997.88,14.8,60.44
09.09.2015 11:40:00,997.81,14.59,61.03
09.09.2015 11:50:00,997.75,14.65,62.27
09.09.2015 12:00:00,997.75,14.98,61.11
09.09.2015 12:10:00,997.74,14.5,62.13
09.09.2015 12:20:00,997.75,14.55,63.47
09.09.2015 12:30:00,997.68,15.13,61.41
09.09.2015 12:40:00,997.78,14.75,59.62
09.09.2015 12:50:00,997.78,14.98,57.77
09.09.2015 13:00:00,997.62,15.69,56.85
09.09.2015 13:10:00,997.63,15.29,58.21
09.09.2015 13:20:00,997.58,14.82,59.16
09.09.2015 13:30:00,997.48,14.97,58.46
09.09.2015 13:40:00,997.44,15.45,56.34
09.09.2015 13:50:00,997.34,16.02,55.06
09.09.2015 14:00:00,997.34,15.86,53.43
09.09.2015 14:10:00,997.25,16.03,56.8
09.09.2015 14:20:00,997.23,15.94,58.5
09.09.2015 14:30:00,997.18,16.05,56.25
09.09.2015 14:40:00,997.09,16.23,54.34
09.09.2015 14:50:00,997.05,16.24,52.49
09.09.2015 15:00:00,997.03,16.08,55.76
09.09.2015 15:10:00,996.99,16.08,55.31
09.09.2015 15:20:00,997.01,15.78,56.29
09.09.2015 15:30:00,996.99,15.65,56.93
09.09.2015 15:40:00,996.94,16.02,54.92
09.09.2015 15:50:00,996.87,16.5,53.72
09.09.2015 16:00:00,996.85,16.32,54.02
09.09.2015 16:10:00,996.82,16.23,54.74
09.09.2015 16:20:00,996.75,16.45,55.03
09.09.2015 16:30:00,996.84,16.06,55.43
09.09.2015 16:40:00,996.78,15.81,56.12
09.09.2015 16:50:00,996.84,15.57,56.81
09.09.2015 17:00:00,996.85,15.54,57.25
09.09.2015 17:10:00,996.85,15.71,56.67
09.09.2015 17:20:00,996.85,15.88,55.82
09.09.2015 17:30:00,996.75,15.97,55.16
09.09.2015 17:40:00,996.73,15.81,55.26
09.09.2015 17:50:00,996.73,15.48,56.94
09.09.2015 18:00:00,996.78,15.16,58.44
09.09.2015 18:10:00,996.85,14.97,59.45
09.09.2015 18:20:00,996.91,14.73,60.88
09.09.2015 18:30:00,996.89,14.56,61.32
09.09.2015 18:40:00,996.97,14.4,61.87
09.09.2015 18:50:00,997.08,14.19,63.19
09.09.2015 19:00:00,997.16,13.99,64.56
09.09.2015 19:10:00,997.24,13.79,65.85
09.09.2015 19:20:00,997.26,13.55,66.97
09.09.2015 19:30:00,997.36,13.41,67.73
09.09.2015 19:40:00,997.4,13.3,68.15
09.09.2015 19:50:00,997.51,13.24,68.25
09.09.2015 20:00:00,997.61,13.22,67.99
09.09.2015 20:10:00,997.59,13.15,68.21
09.09.2015 20:20:00,997.65,13.07,68.35
09.09.2015 20:30:00,997.71,12.97,68.72
09.09.2015 20:40:00,997.71,12.84,69.37
09.09.2015 20:50:00,997.72,12.76,69.68
09.09.2015 21:00:00,997.76,12.64,70.4
09.09.2015 21:10:00,997.74,12.41,71.4
09.09.2015 21:20:00,997.75,12.25,72.0
09.09.2015 21:30:00,997.83,12.1,72.9
09.09.2015 21:40:00,997.82,12.0,73.7
